VendorNumber,VendorName,Brand,PurchasePrice,Actual_sellingPrice,Volume,Description,total_purchase_quantity,total_purchases_amount_in_dollars,TOTAL_SALES_QUANTITY,TOTAL_SALES_PRICE,TOTAL_SALES_DOLLARS,TOTALSALES_EXCISE_TAX,freight_Cost,GrossProfit,Stockturnover,ProfitMargin,SalesToPurchaseRatio,Unitprice,Ordersize,Unsold_inventory_value
7239,REMY COINTREAU USA INC,1893,43.99,54.99,750.0,Port Charlotte Scotch Barley,593,26086.07,585,30859.9,35374.15,461.53000000000003,16978.67,9288.080000000002,0.9865092748735245,26.25668743983955,1.3560551666080787,43.99,Medium,351.92
1392,CONSTELLATION BRANDS INC,16326,2.64,3.99,500.0,Black Box Cab Svgn,9897,26128.079999999998,9907,22022.370000000003,41986.93,753.03,79528.99,15858.850000000002,1.0010104071940993,37.770920617439764,1.60696576250532,2.6399999999999997,Large,-26.400000000000002
9552,M S WALKER INC,14991,11.99,19.99,750.0,Banshee Pnt Nr Sonoma Cnty,2182,26162.18,2381,21386.339999999997,43594.189999999995,265.06,55551.82,17432.009999999995,1.0912007332722273,39.98700285519698,1.666305713056022,11.99,Large,-2386.01
12546,JIM BEAM BRANDS COMPANY,2639,52.37,70.99,750.0,Bowmore Darkest Islay 15 Yr,500,26185.000000000004,377,23912.69,27215.23,297.54,123880.97,1030.229999999996,0.754,3.78549069767184,1.0393442810769522,52.370000000000005,Medium,6441.509999999999
480,BACARDI USA INC,6225,2.98,3.99,50.0,St Germain Liqueur,8791,26197.18,8444,16323.09,33691.560000000005,434.18,89286.27,7494.380000000005,0.9605278125355478,22.244087243214633,1.286075829535851,2.98,Large,1034.06
3252,E & J GALLO WINERY,34429,11.72,16.99,750.0,Frei Bros RSV Mendcno Merlot,2236,26205.92,2198,23921.92,37344.02,243.53,61966.91,11138.099999999999,0.983005366726297,29.825658833730273,1.4250222850409373,11.719999999999999,Large,445.36
6785,PALM BAY INTERNATIONAL INC,19926,6.53,10.99,750.0,Santa Rita RSV Svgn Bl,4014,26211.42,3903,22973.170000000002,40826.97,433.52,13605.41,14615.550000000003,0.9723467862481315,35.798762435713456,1.557602373316669,6.529999999999999,Large,724.83
7245,PROXIMO SPIRITS INC.,168,8.95,12.99,750.0,Three Olives Strawberry,2929,26214.55,2631,23359.64,33554.69,2073.48,38994.78,7340.140000000003,0.898258791396381,21.875153667043275,1.2800025176857892,8.95,Large,2667.1
9815,WINE GROUP INC,13723,11.56,17.99,3000.0,Big House Red,2269,26229.64,2197,28934.46,38430.03,988.65,27100.41,12200.39,0.9682679594535037,31.747021795195057,1.4651375314339046,11.56,Large,832.32
4425,MARTIGNETTI COMPANIES,31466,15.06,21.99,750.0,Ch Carignan Brdx,1742,26234.52,1730,25335.78,39131.7,191.70000000000002,144929.24,12897.179999999997,0.9931113662456946,32.958394345249495,1.4916110529180635,15.06,Large,180.72
9165,ULTRA BEVERAGE COMPANY LLP,2682,42.39,52.99,750.0,The Glendronach 12 Yr Scotch,619,26239.41,666,31160.370000000003,36802.340000000004,525.6,68054.7,10562.930000000004,1.0759289176090467,28.701789071021032,1.4025597374331207,42.39,Medium,-1992.33
1392,CONSTELLATION BRANDS INC,39717,4.9,9.99,750.0,Estancia Pnt Grigio Cal,5356,26244.399999999998,5326,20192.31,49435.74,594.46,79528.99,23191.34,0.9943988050784167,46.91209234452645,1.8836681349164013,4.8999999999999995,Large,147.0
12546,JIM BEAM BRANDS COMPANY,8171,0.71,0.99,50.0,Leroux Blackberry Brandy,37016,26281.36,34924,9905.94,34574.76,1819.0,123880.97,8293.400000000001,0.9434838988545494,23.98686209246283,1.3155620561493013,0.71,Large,1485.32
10754,PERFECTA WINES,26716,21.76,31.99,750.0,Arpa Brunello di Montalcino,1208,26286.079999999998,898,11964.26,28727.02,100.21000000000001,28720.52,2440.9400000000023,0.7433774834437086,8.497017790219807,1.0928605558531361,21.759999999999998,Medium,6745.6
9165,ULTRA BEVERAGE COMPANY LLP,6193,13.23,18.99,750.0,Midnight Moon Moonshine,1987,26288.01,2150,31649.829999999998,42088.5,1694.78,68054.7,15800.490000000002,1.0820332159033719,37.541109804340856,1.601053103677304,13.229999999999999,Large,-2156.4900000000002
2000,SOUTHERN WINE & SPIRITS NE,36383,9.39,13.99,750.0,F Coppola Sofia Bl de Bl,2800,26292.0,2575,22102.56,39190.25,286.09000000000003,19016.59,12898.25,0.9196428571428571,32.91188497138957,1.4905769815913585,9.39,Large,2112.75
1392,CONSTELLATION BRANDS INC,12211,11.03,16.99,3000.0,Black Box Rsl,2384,26295.52,2365,29826.94,43544.35,1064.25,79528.99,17248.829999999998,0.9920302013422819,39.61209663251374,1.6559607872367612,11.03,Large,209.57
4425,MARTIGNETTI COMPANIES,13948,50.67,74.99,750.0,Cade Cab Svgn Howell Mtn,519,26297.73,468,21884.449999999997,40198.32,52.05,144929.24,13900.59,0.9017341040462428,34.58002722501836,1.528585166856607,50.67,Medium,2584.17
9165,ULTRA BEVERAGE COMPANY LLP,15035,7.33,10.99,750.0,Morellino d Scansano Rsv,3592,26329.36,4296,17067.47,47213.04,480.42,68054.7,20883.68,1.1959910913140313,44.2328644798132,1.7931708176727426,7.33,Large,-5160.32
7153,PINE STATE TRADING CO,28081,5.51,8.99,750.0,Gandia Hoya de Cadenas RSV,4785,26365.350000000002,4842,22164.46,41829.58,538.63,15884.82,15464.23,1.0119122257053292,36.96960380668416,1.5865361165317358,5.510000000000001,Large,-314.07
9744,FREDERICK WILDMAN & SONS,6542,3.71,8.99,750.0,Melini Borghi D'Elsa Chiant,7133,26463.43,8088,23617.32,57378.62,902.94,3999.93,30915.190000000002,1.1338847609701388,53.87928465341272,2.1682230912621683,3.71,Large,-3543.05
660,SAZERAC NORTH AMERICA INC.,5027,7.51,12.99,750.0,99 Apples Schnapps Liqueur,3525,26472.75,3463,38160.61,46523.37,2731.2000000000003,17932.33,20050.620000000003,0.9824113475177305,43.097952706349524,1.7574060118423662,7.51,Large,465.62
1392,CONSTELLATION BRANDS INC,6356,5.16,7.79,1500.0,Taylor Cream Sherry,5133,26486.280000000002,5056,28425.71,39386.24,1124.57,79528.99,12899.959999999995,0.9849990259107734,32.752453648786975,1.4870431030707216,5.16,Large,397.32
9552,M S WALKER INC,4140,4.75,5.99,1000.0,Baroca White Rum,5580,26505.0,5579,5151.400000000001,33418.21,5857.95,55551.82,6913.209999999999,0.999820788530466,20.686954806974995,1.2608266364836822,4.75,Large,4.75
3960,DIAGEO NORTH AMERICA INC,1798,51.09,69.99,750.0,Talisker Distillers Edition,519,26515.710000000003,534,32125.409999999996,37374.659999999996,421.28000000000003,257032.07,10858.949999999993,1.0289017341040463,29.054311129519288,1.4095289170080678,51.09,Medium,-766.35
90024,VINILANDIA USA,44915,6.45,9.99,750.0,Broadbent Vinho Verde Wh,4112,26522.4,4148,22663.69,43732.520000000004,461.7,2802.64,17210.120000000003,1.0087548638132295,39.353140409013704,1.648889994872259,6.45,Large,-232.20000000000002
2000,SOUTHERN WINE & SPIRITS NE,25046,5.55,8.99,750.0,Bully Hill Love My Goat Rd,4782,26540.1,4720,24548.04,44356.8,524.38,19016.59,17816.700000000004,0.9870347135089921,40.16678389784656,1.6713124667955286,5.55,Large,344.09999999999997
3664,WILLIAM GRANT & SONS INC,284,53.43,77.99,750.0,Milagro Tequila Anejo SBR,497,26554.71,445,30227.079999999998,34330.549999999996,351.2,30234.420000000002,7775.8399999999965,0.8953722334004024,22.64991385223947,1.292823382367949,53.43,Medium,2778.36
9165,ULTRA BEVERAGE COMPANY LLP,9360,35.99,44.99,750.0,KAH Blanco Tequila,738,26560.62,790,32728.23,38147.1,623.39,68054.7,11586.48,1.070460704607046,30.373160738299898,1.4362277687794938,35.99,Medium,-1871.48
4425,MARTIGNETTI COMPANIES,25714,38.35,62.99,750.0,Grgich Hills Cab Svgn Napa,693,26576.55,560,23924.36,36684.4,62.02,144929.24,10107.850000000002,0.8080808080808081,27.55353774356403,1.3803296515160923,38.35,Medium,5100.55
653,STATE WINE & SPIRITS,40559,7.23,10.99,750.0,McManis Cab Svgn Cal,3676,26577.48,3599,21705.07,43440.01,400.59000000000003,8014.9800000000005,16862.530000000002,0.9790533188248096,38.817969885366054,1.634466849377744,7.2299999999999995,Large,556.71
1392,CONSTELLATION BRANDS INC,46093,6.53,9.99,750.0,Mouton Cadet Rose,4072,26590.16,4026,23503.93,44977.74,447.64,79528.99,18387.579999999998,0.9887033398821218,40.88151160996528,1.6915182157610182,6.53,Large,300.38
1392,CONSTELLATION BRANDS INC,7423,5.47,8.99,1500.0,Manischewitz Concord Kosher,4863,26600.61,4571,24211.79,39193.29,1019.77,79528.99,12592.68,0.9399547604359448,32.12968342285121,1.4733981664330253,5.47,Large,1597.24
10754,PERFECTA WINES,36992,10.06,14.99,750.0,Duck Pond Willamette Pnt Nr,2648,26638.88,2640,25120.51,45361.6,293.33,28720.52,18722.719999999998,0.9969788519637462,41.27438185601918,1.7028343533962387,10.06,Large,80.48
9165,ULTRA BEVERAGE COMPANY LLP,36100,20.54,29.99,750.0,Carpineto Vino Nobile RSV d,1298,26660.92,1317,24381.87,39496.83,146.12,68054.7,12835.910000000003,1.0146379044684128,32.49858279765744,1.4814503775563637,20.54,Medium,-390.26
4425,MARTIGNETTI COMPANIES,35413,4.72,6.99,750.0,Yellow Tail Shiraz Ausl,5652,26677.44,5770,23674.83,43744.3,641.38,144929.24,17066.860000000004,1.0208775654635527,39.01504881778884,1.639748791488239,4.72,Large,-556.9599999999999
3252,E & J GALLO WINERY,12747,3.28,6.29,750.0,Barefoot Cellars Pnt Nr,8138,26692.64,8220,21876.41,47936.4,916.28,61966.91,21243.760000000002,1.0100761857950356,44.31655276574795,1.795865826684809,3.28,Large,-268.96
9552,M S WALKER INC,2214,21.58,29.99,750.0,James E Pepper Bourbon,1238,26716.039999999997,1353,33404.37,47536.47,1067.14,55551.82,20820.430000000004,1.0928917609046849,43.79885590999921,1.7793232080802397,21.58,Medium,-2481.7
9552,M S WALKER INC,2607,17.18,21.99,750.0,Grand MacNish 12 Yr Old,1557,26749.26,1957,35293.95,43034.43,1543.8500000000001,55551.82,16285.170000000002,1.2569043031470777,37.84218821999037,1.6088082436673015,17.18,Large,-6872.0
4425,MARTIGNETTI COMPANIES,21341,8.55,12.99,750.0,Essenciel Paradis Prvnc Rose,3133,26787.149999999998,2963,17815.48,38580.37,330.29,144929.24,11793.220000000005,0.94573890839451,30.567928716080235,1.4402566155787386,8.549999999999999,Large,1453.5000000000002
2242,DELICATO VINEYARDS INC,13422,6.45,9.99,750.0,Gnarly Head Pnt Nr,4156,26806.2,4361,23188.5,44288.71,485.08,7982.65,17482.51,1.0493262752646775,39.47396526112411,1.6521815848572345,6.45,Large,-1322.25
1392,CONSTELLATION BRANDS INC,23692,12.66,19.99,750.0,R Mondavi Merlot Napa,2118,26813.879999999997,2036,30420.989999999998,41227.64,225.16,79528.99,14413.760000000002,0.9612842304060434,34.96139968234903,1.5375484637061105,12.659999999999998,Large,1038.1200000000001
6213,MHW LTD,3279,22.21,29.99,750.0,Double Cross Vodka,1210,26874.1,1025,24847.15,32341.75,808.15,9621.58,5467.6500000000015,0.8471074380165289,16.90585698052827,1.2034542552122676,22.209999999999997,Medium,4108.85
9165,ULTRA BEVERAGE COMPANY LLP,6116,18.65,24.99,750.0,Sogno di Sorrento Lemoncell,1442,26893.3,1311,28707.649999999998,36330.89,1033.77,68054.7,9437.59,0.9091539528432733,25.9767652265056,1.3509271826068203,18.65,Medium,2443.1499999999996
2242,DELICATO VINEYARDS INC,16317,7.58,10.99,750.0,Noble Vines 446 Chard Monter,3551,26916.579999999998,3672,17269.64,38485.28,409.29,7982.65,11568.7,1.0340749084764855,30.060064523371015,1.4297982878954163,7.579999999999999,Large,-917.1800000000001
17035,PERNOD RICARD USA,7537,70.86,109.99,1750.0,Avion Silver Tequila,380,26926.8,573,32246.129999999997,46980.27,1053.44,123780.22,20053.469999999998,1.5078947368421052,42.68487601284539,1.7447401845002004,70.86,Medium,-13675.98
516,BANFI PRODUCTS CORP,18096,20.94,31.99,750.0,Bolla Amarone Valpolicella,1289,26991.66,1230,27715.32,39256.7,136.02,8510.41,12265.039999999997,0.9542280837858805,31.243176324041492,1.4544011001916888,20.94,Medium,1235.46
3252,E & J GALLO WINERY,35578,4.57,9.99,750.0,Alamos Ridge Cab Svgn Mendza,5915,27031.550000000003,5796,24124.43,50651.64,645.89,61966.91,23620.089999999997,0.9798816568047337,46.63242888088124,1.8737971000553055,4.57,Large,543.83
4425,MARTIGNETTI COMPANIES,31558,8.44,12.99,750.0,J Lohr Los Osos Merlot,3205,27050.2,3977,33023.07,59884.23,442.04,144929.24,32834.03,1.2408736349453977,54.82917622886693,2.2138183821191713,8.44,Large,-6515.679999999999
1128,BROWN-FORMAN CORP,1343,122.96,165.99,1000.0,Jack Daniels Sinatra Select,220,27051.2,244,33529.98,40501.560000000005,256.2,68601.68,13450.360000000004,1.1090909090909091,33.20948625188759,1.4972186076772935,122.96000000000001,Medium,-2951.04
3252,E & J GALLO WINERY,20864,8.55,12.99,750.0,W Hill Est Merlot Cntrl Cst,3164,27052.2,3009,21253.2,37744.91,334.36,61966.91,10692.710000000003,0.9510113780025284,28.328879311144213,1.3952621228587694,8.55,Large,1325.25
3252,E & J GALLO WINERY,19376,11.91,17.99,3000.0,The Naked Grape Pnt Grigio,2272,27059.519999999997,2243,24336.86,36037.57,1009.35,61966.91,8978.050000000003,0.9872359154929577,24.91302826466935,1.331788960040681,11.909999999999998,Large,345.39
4425,MARTIGNETTI COMPANIES,19821,10.32,17.99,750.0,Castello Chianti Classico,2625,27090.0,2966,31357.549999999996,50408.34,329.01,144929.24,23318.339999999997,1.129904761904762,46.25889287367923,1.8607729789590253,10.32,Large,-3519.12
6213,MHW LTD,4580,22.38,29.99,375.0,Casamigos Reposado Tequila,1213,27146.94,1398,31507.0,40090.02,547.14,9621.58,12943.079999999998,1.1525144270403958,32.285042511827136,1.4767785982508526,22.38,Medium,-4140.3
4425,MARTIGNETTI COMPANIES,37049,13.6,21.99,750.0,Argyle Willamette Pnt Nr,1998,27172.8,1929,22845.129999999997,40334.71,214.31,144929.24,13161.91,0.9654654654654654,32.63172091729431,1.484378128128128,13.6,Large,938.4
9552,M S WALKER INC,24697,6.7,9.99,750.0,Schmitt Sohne Relax Pink Ros,4057,27181.9,3728,20492.16,39816.72,415.25,55551.82,12634.82,0.918905595267439,31.73244807708922,1.4648247547080961,6.7,Large,2204.3
17035,PERNOD RICARD USA,3620,31.99,39.99,750.0,Powers Signature Release,850,27191.5,801,27393.15,32031.99,631.94,123780.22,4840.490000000002,0.9423529411764706,15.111424547772403,1.178014820807973,31.99,Medium,1567.51
2242,DELICATO VINEYARDS INC,44337,8.44,12.99,750.0,Irony Cab Svgn,3222,27193.68,3033,21660.71,40312.67,337.40000000000003,7982.65,13118.989999999998,0.9413407821229051,32.543093771759594,1.4824279023655496,8.44,Large,1595.1599999999999
12546,JIM BEAM BRANDS COMPANY,8170,2.17,2.99,50.0,Courvoisier VS Cognac,12533,27196.61,10606,15536.04,31711.940000000002,544.37,123880.97,4515.330000000002,0.8462459107954999,14.23858016885754,1.1660254715569331,2.17,Large,4181.59
9552,M S WALKER INC,27429,12.9,21.99,750.0,Grahams Six Grapes,2111,27231.9,2013,31310.78,41379.869999999995,222.34,55551.82,14147.969999999994,0.9535765040265277,34.190465073959864,1.5195366463596,12.9,Large,1264.2
10754,PERFECTA WINES,2208,53.95,74.99,750.0,WhistlePig 10 Yr Old Rye,505,27244.75,1757,71720.31,128772.43,1384.48,28720.52,101527.68,3.479207920792079,78.8427150128331,4.726504372402022,53.95,Medium,-67545.40000000001
1587,VINEYARD BRANDS INC,25295,6.89,9.99,750.0,Stark Conde Cab Svgn,3956,27256.84,3956,12847.14,39520.44,442.92,6070.09,12263.600000000002,1.0,31.031031031031038,1.4499274310595065,6.89,Large,0.0
3960,DIAGEO NORTH AMERICA INC,3252,8.02,12.99,750.0,Smirnoff Sourced Cran Apple,3400,27268.0,2690,21317.82,29118.100000000002,2120.36,257032.07,1850.1000000000022,0.7911764705882353,6.3537799513017745,1.0678487604518117,8.02,Large,5694.2
5455,MARSALLE COMPANY,2655,21.89,34.99,750.0,James Oliver Rye Whisky,1246,27274.94,1145,25351.079999999998,32318.55,902.94,937.21,5043.610000000001,0.9189406099518459,15.605929102636104,1.184917363704558,21.89,Medium,2210.89
2000,SOUTHERN WINE & SPIRITS NE,25589,6.62,9.99,750.0,Dalliance Chardonnay,4122,27287.64,3871,16623.36,38671.29,431.95,19016.59,11383.650000000001,0.9391072295002426,29.43695439174644,1.4171723901370732,6.62,Large,1661.6200000000001
8112,MOET HENNESSY USA INC,1023,35.93,45.99,750.0,Hennessy VSOP Cognac + 50mL,760,27306.8,1845,22688.4,91706.55,1453.11,48347.26,64399.75,2.4276315789473686,70.22371902552217,3.358377766710124,35.93,Medium,-38984.05
8892,TRINCHERO FAMILY ESTATES,37840,5.4,8.99,750.0,Los Cardos Malbec Mendoza,5057,27307.8,5016,18177.25,40077.840000000004,559.24,11595.97,12770.040000000005,0.9918924263397271,31.863094418262072,1.4676334234174853,5.3999999999999995,Large,221.4
5455,MARSALLE COMPANY,2593,23.61,34.99,750.0,James Oliver American Whisky,1157,27316.77,1085,23391.8,30694.149999999998,855.45,937.21,3377.3799999999974,0.9377700950734659,11.003334511625171,1.1236376042994833,23.61,Medium,1699.92
12546,JIM BEAM BRANDS COMPANY,2821,28.02,36.99,750.0,Auchentoshan American Oak,976,27347.52,955,31622.72,36451.450000000004,753.45,123880.97,9103.930000000004,0.9784836065573771,24.975494801990052,1.3328978276640808,28.02,Medium,588.42
8892,TRINCHERO FAMILY ESTATES,17162,6.12,9.99,750.0,Menage a Trois Pnt Grigio,4469,27350.28,4363,23797.07,41533.37,484.7,11595.97,14183.090000000004,0.9762810472141419,34.14866166651058,1.5185720219317682,6.12,Large,648.72
9165,ULTRA BEVERAGE COMPANY LLP,7728,6.07,8.99,750.0,Great Western X Dry,4517,27418.190000000002,4295,17012.97,42907.05,479.52000000000004,68054.7,15488.86,0.9508523356209874,36.09863647116266,1.5649118340780335,6.07,Large,1347.54
3924,HEAVEN HILL DISTILLERIES,9109,0.76,0.99,50.0,Deep Eddy Ruby Red Vodka,36093,27430.68,34452,7262.64,34107.48,1800.15,14069.87,6676.800000000003,0.9545341201895104,19.57576461233724,1.2434062881415993,0.76,Large,1247.16
4380,CHARLES JACQUIN ET CIE INC,5185,14.61,19.99,1750.0,Irish Manor Irish Cream,1879,27452.19,2108,31334.92,41117.92,3875.31,1675.39,13665.73,1.1218733368813198,33.23546035402569,1.4978010861792812,14.61,Large,-3345.69
6785,PALM BAY INTERNATIONAL INC,14975,4.07,6.99,750.0,Cavit Moscato,6761,27517.27,6678,24018.64,47949.22,743.33,13605.41,20431.95,0.9877237095104274,42.61164206633602,1.7425137013955236,4.07,Large,337.81
6785,PALM BAY INTERNATIONAL INC,5705,15.99,19.99,750.0,Bauchant Orange Liqueur,1721,27518.79,1741,27766.109999999997,34802.59,1372.82,13605.41,7283.799999999996,1.011621150493899,20.928902130559813,1.2646846027750491,15.99,Large,-319.8
2242,DELICATO VINEYARDS INC,12069,5.33,7.99,750.0,Gnarly Head Pnt Grigio,5167,27540.11,5234,22373.260000000002,43697.38,582.89,7982.65,16157.269999999997,1.0129669053609445,36.9753747249835,1.5866813894352636,5.33,Large,-357.11
12546,JIM BEAM BRANDS COMPANY,3197,15.32,20.99,1750.0,Pinnacle Vodka 100 Proof,1798,27545.36,2359,30971.17,45590.409999999996,4336.01,123880.97,18045.049999999996,1.3120133481646274,39.58080219063614,1.6551030736211105,15.32,Large,-8594.52
8664,"STOLI GROUP,(USA) LLC",1365,6.05,7.99,50.0,Stoli Mini Bar 5/50mLs Pack,4555,27557.75,5797,28636.16,46318.03,295.2,18544.49,18760.28,1.2726673984632273,40.50319065815191,1.6807623989621794,6.05,Large,-7514.099999999999
12546,JIM BEAM BRANDS COMPANY,1836,21.73,29.99,750.0,Tyrconnell Irish Whiskey,1269,27575.37,1120,29965.45,35108.8,883.45,123880.97,7533.430000000004,0.8825847123719465,21.457383903750635,1.2731941584102047,21.73,Medium,3237.77
12546,JIM BEAM BRANDS COMPANY,2816,34.61,44.99,750.0,Auchentoshan 12 Yr Sngle Mlt,797,27584.17,753,28845.81,35098.47,593.99,123880.97,7514.300000000003,0.944792973651192,21.409195329596994,1.2724134893310186,34.61,Medium,1522.84
6785,PALM BAY INTERNATIONAL INC,6828,6.62,10.99,750.0,Santa Rita RSV Cab Svgn,4177,27651.739999999998,4285,24003.170000000002,44889.15,476.59000000000003,13605.41,17237.410000000003,1.0258558774239885,38.39994742604839,1.6233752378692987,6.619999999999999,Large,-714.96
9165,ULTRA BEVERAGE COMPANY LLP,24151,7.33,10.99,750.0,Mas Janeil Cotes Roussillon,3773,27656.09,4895,29475.18,53796.05,544.3100000000001,68054.7,26139.960000000003,1.2973760932944607,48.59085378945109,1.9451791630704125,7.33,Large,-8224.26
4425,MARTIGNETTI COMPANIES,40621,10.52,17.99,750.0,Santa Margherita Prosecco V,2629,27657.079999999998,2314,26135.25,43787.86,256.96,144929.24,16130.780000000002,0.8801825789273487,36.83847532169876,1.5832423379474625,10.52,Large,3313.7999999999997
9165,ULTRA BEVERAGE COMPANY LLP,32832,20.68,29.99,750.0,Cesari Valpolicella Clsc Am,1338,27669.84,2231,28748.55,67757.69,248.87,68054.7,40087.850000000006,1.6674140508221225,59.16354291298892,2.4487922590083646,20.68,Medium,-18467.239999999998
1392,CONSTELLATION BRANDS INC,15889,5.95,8.99,1500.0,R M Woodbridge Malbec,4656,27703.2,4547,25676.79,45802.53,1015.94,79528.99,18099.329999999998,0.9765893470790378,39.51600490191262,1.653329940223512,5.95,Large,648.5500000000001
10000,MAJESTIC FINE WINES,17168,5.99,9.99,750.0,Kendall Jackson Vntrs Rsl Rs,4625,27703.75,4754,29701.74,48048.46,527.49,17587.59,20344.71,1.0278918918918918,42.34206465722315,1.7343666471145602,5.99,Large,-772.71
1392,CONSTELLATION BRANDS INC,33683,10.38,17.99,1500.0,R Mondavi Privt Slct Chard,2669,27704.22,2616,27360.129999999997,47896.84,584.25,79528.99,20192.619999999995,0.9801423754215062,42.15856411404175,1.728864411270196,10.38,Large,550.14
9552,M S WALKER INC,38476,15.89,26.99,750.0,Adelsheim Pnt Nr Ore,1744,27712.16,1357,18038.699999999997,33531.43,150.82,55551.82,5819.27,0.7780963302752294,17.354672914337385,1.2099897662253682,15.89,Large,6149.43
4425,MARTIGNETTI COMPANIES,24493,14.76,23.99,750.0,Buehler Cab Svgn Napa,1878,27719.28,2950,34138.96,70717.5,328.64,144929.24,42998.22,1.5708200212992545,60.80279987273306,2.551202628639705,14.76,Large,-15822.72
4425,MARTIGNETTI COMPANIES,37541,19.17,27.99,750.0,Frogs Leap Cab Svgn Napa,1446,27719.82,902,32341.84,47277.98,99.86,144929.24,19558.160000000003,0.623789764868603,41.36843409976485,1.7055659091581403,19.169999999999998,Medium,10428.480000000001
1128,BROWN-FORMAN CORP,1064,18.39,26.99,750.0,Jack Daniels Honey + Glass,1508,27732.12,2225,35872.54,51568.75,1753.48,68601.68,23836.63,1.4754641909814323,46.223012968125076,1.8595314746943257,18.39,Large,-13185.630000000001
9165,ULTRA BEVERAGE COMPANY LLP,7992,5.55,6.99,50.0,Patron Anejo Tequila,4999,27744.45,4431,18628.350000000002,30972.690000000002,225.87,68054.7,3228.2400000000016,0.886377275455091,10.422859622460953,1.1163562442218173,5.55,Large,3152.4
11567,CAMPARI AMERICA,4818,7.51,9.99,750.0,Skyy Infusions Pacific Blueb,3695,27749.45,3928,39552.93,51570.72,3096.4700000000003,20964.81,23821.27,1.0630581867388362,46.19146290763441,1.8584411582932274,7.51,Large,-1749.83
6785,PALM BAY INTERNATIONAL INC,3929,31.15,49.99,750.0,Los Amantes Mezcal,891,27754.65,886,31866.300000000003,36598.14,699.0400000000001,13605.41,8843.489999999998,0.9943883277216611,24.163768978423487,1.3186309321140781,31.150000000000002,Medium,155.75
9815,WINE GROUP INC,23516,7.58,12.99,750.0,Chloe Pnt Nr,3663,27765.539999999997,3565,24251.58,40203.35,395.74,27100.41,12437.810000000001,0.9732459732459733,30.937247766666214,1.4479585126023122,7.579999999999999,Large,742.84
9815,WINE GROUP INC,41713,3.22,4.99,750.0,Fish Eye Merlot,8638,27814.36,8649,23057.350000000002,46590.51,962.89,27100.41,18776.15,1.0012734429266035,40.30037447540282,1.6750523830136663,3.22,Large,-35.42
17035,PERNOD RICARD USA,6975,4.79,7.99,750.0,Jacobs Crk Chard,5807,27815.53,5863,18875.72,41213.020000000004,653.19,123780.22,13397.490000000005,1.0096435336662648,32.507906481980704,1.4816550322787307,4.79,Large,-268.24
4425,MARTIGNETTI COMPANIES,45885,12.98,19.99,750.0,Mer Soleil Silver Chard,2144,27829.12,2054,23888.05,41059.46,228.01000000000002,144929.24,13230.34,0.9580223880597015,32.22239162424445,1.4754135236759194,12.979999999999999,Large,1168.2
6785,PALM BAY INTERNATIONAL INC,33334,6.2,8.99,187.0,Cavit Pinot Grigio Delle Ve,4490,27838.0,4421,21288.32,39744.79,128.06,13605.41,11906.79,0.9846325167037862,29.958115264918998,1.42771714922049,6.2,Large,427.8
3960,DIAGEO NORTH AMERICA INC,3458,15.14,19.99,750.0,Ciroc Amaretto Vodka,1841,27872.74,2795,36324.869999999995,56042.049999999996,2202.8,257032.07,28169.309999999994,1.5181966322650733,50.264595959641014,2.0106401451741016,15.14,Large,-14443.560000000001
9165,ULTRA BEVERAGE COMPANY LLP,6608,62.96,89.99,750.0,Patron Roca Anejo Tequila,443,27891.28,411,29551.62,35880.89,324.31,68054.7,7989.610000000001,0.927765237020316,22.26703406743813,1.2864554799923131,62.96,Medium,2014.72
3252,E & J GALLO WINERY,7262,3.59,5.49,750.0,Gallo Sweet Vermouth,7798,27994.82,7799,29031.120000000003,42816.51,863.72,61966.91,14821.690000000002,1.000128238009746,34.616763486795165,1.5294440185720073,3.59,Large,-3.59
9744,FREDERICK WILDMAN & SONS,2047,25.36,34.99,750.0,Sheep Dip Scotch,1104,27997.44,1132,33895.380000000005,39858.68,893.01,3999.93,11861.240000000002,1.0253623188405796,29.758235847248333,1.4236544484067115,25.36,Medium,-710.0799999999999
11567,CAMPARI AMERICA,1781,37.59,49.99,750.0,Wild Turkey Russell's Rsv,746,28042.14,927,22595.65,49045.73,730.85,20964.81,21003.590000000004,1.242627345844504,42.824502765072516,1.7490009678291316,37.589999999999996,Medium,-6803.790000000001
17035,PERNOD RICARD USA,8027,1.55,1.99,50.0,Absolut Mandrin,18101,28056.55,17549,13983.73,34922.51,907.74,123780.22,6865.960000000003,0.9695044472681067,19.6605570447256,1.2447186129442145,1.55,Large,855.6
17035,PERNOD RICARD USA,6535,7.14,12.99,750.0,Sandeman Tawny Port,3932,28074.480000000003,3871,32743.18,47198.29,428.61,123780.22,19123.809999999998,0.9844862665310274,40.51801452976368,1.681181272101923,7.140000000000001,Large,435.53999999999996
9552,M S WALKER INC,5195,4.72,10.99,750.0,Jenkins Melon Liqueur,5949,28079.28,5921,32643.2,47449.79,4665.89,55551.82,19370.510000000002,0.9952933266095142,40.82317329539288,1.6898506656865846,4.72,Large,132.16
9165,ULTRA BEVERAGE COMPANY LLP,7725,6.07,8.99,750.0,Great Western Brut,4631,28110.170000000002,4441,15394.59,44365.59,496.14000000000004,68054.7,16255.419999999995,0.9589721442453034,36.639702075414746,1.5782754070857627,6.07,Large,1153.3
